"","indiv","Block","Col","Row","Population","Family","TempTrt","WaterTrt","LLL_0512","LLL_0515","LLL_0520","LLL_0523","LLL_0526","LLL_0529","LLL_0602","LLL_0605","LLL_0609","LLL_0612","b0_LER","b1_LER","b2_LER","Height_0529","Height_0602","Height_0605","Height_0609","Height_0612","Height_0616","Height_0620","b0_SER","b1_SER","b2_SER","LERstart","LERend","LER_AbsGrowth","LER_RelGrowth","SERstart","SERend","SER_AbsGrowth","ID","Tleaf","Cond","Photo","resPhoto","LeavesDW_g","ShootsDW_g","RootsDW_g","Biomass","NFlwr","NBud","HarvestDate","MinGermDay","MaxGermDay","AvgGermDay","DiedFromStress","PopID"
"53","53","MM5-1","K","4","Paradise Creek","PRD7","Hot","Dry",NA,0.69,5.24,11.96,20.52,22.17,36.1,48.2,NA,NA,-1.1465002578581,0.397812626737384,-0.00796157624547358,0.6,3.4,NA,16.5,17.6,NA,NA,-3.36307591932334,0.270889485266083,-0.00205354034520593,0.317746857803096,45.3828765975231,1.877713739155,0.206734796846018,0.912807714861251,20.3498743024093,1.38836189911057,"MM5-1 K 4",NA,NA,NA,NA,0.0062,0.0504,0.0271,0.0837,0,0,56,6,7,6.5,FALSE,"PRD"
"54","54","MM5-1","L","4","Rainbow Pool","RBW3","Hot","Dry",NA,NA,5.61,13.9,23.39,36.55,48.9,61.2,NA,NA,-0.225866902892861,0.318759429581417,-0.00581597015862223,0.5,3.1,NA,18.1,20.2,NA,NA,-3.4828573456535,0.273435988263041,-0.00191979515092726,0.797824282703356,58.8128633652819,2.41729329510744,0.179176145774484,0.841782138116998,22.3065666295525,1.5331988922454,"MM5-1 L 4",31.819108582,0.9538757254,12.609330588,0.0475054606891074,NA,NA,NA,NA,NA,NA,NA,18,21,19.5,TRUE,"RBW"
"55","55","MM5-1","M","4","Redwood Creek","RWD5","Hot","Dry",1.35,3.25,7.92,14.1,24.36,26.59,36,58.1,NA,NA,0.372831237172907,0.250875457201663,-0.00427254652743212,0.8,3.6,NA,14.5,16.4,NA,NA,-3.2516916401759,0.269635794683657,-0.00220447360543741,1.45183930265157,51.0525457024139,2.0666960999901,0.148334340543292,1.00375715847625,18.8562508172123,1.27517811848115,"MM5-1 M 4",31.808940888,0.9725743748,12.728952165,0.0446950195852533,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"RWD"
"56","56","MM5-1","N","4","Rock Creek","012aN1","Hot","Dry",2.03,5.95,13.86,23.44,29.96,51.08,79.4,83.6,NA,NA,0.826589632837276,0.262870551340804,-0.00475216240205427,2.2,4,NA,17.5,18,NA,NA,-3.15057188158417,0.291768902883939,-0.00289627204602699,2.28551100253231,81.3074234255999,3.29257968429448,0.148818653691502,1.64448634018018,21.4422798163053,1.41412810543751,"MM5-1 N 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"RCC"
"57","57","MM5-1","A","5","Wawona","188aC2","Hot","Dry",2.75,6.11,13.63,24.91,30.69,39.98,50.8,77.2,NA,NA,1.06324874873888,0.225369857377817,-0.00390594436221203,1.8,5.1,NA,15.2,15.9,NA,NA,-3.0716219624912,0.287183533995546,-0.00291512616808534,2.89576333179891,68.1902350267722,2.72060298729055,0.131627192684728,1.63274401202189,19.6896038333956,1.28977570152669,"MM5-1 A 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"WNA"
"58","58","MM5-1","B","5","West Fork Mojave River","WFM1","Hot","Dry",4.37,9.7,21.53,42.96,53.53,79.55,78,94.5,NA,NA,1.47742395930717,0.248893389712439,-0.00501214236338946,3.7,7.8,NA,18.2,18.6,NA,NA,-2.98021759809456,0.316639575331714,-0.00376572743290153,4.3816438373377,95.9542303982316,3.81552444003725,0.128601972991092,2.72236773768108,23.9467904381742,1.51603019289237,"MM5-1 B 5",36.021730804,0.0299536984,-0.2856393092,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"WFM"
"59","59","MM5-1","C","5","Whitewater Canyon","WWC5","Hot","Dry",2.87,5.81,11.67,19.76,34.52,45.21,32.9,68,NA,NA,1.05352075036687,0.217382994220541,-0.0038012374175596,2.2,6.5,NA,22,26.5,NA,NA,-3.3439106726794,0.317696750058628,-0.00320051277934742,2.86772992635832,59.2164786745732,2.34786453117562,0.126153296199111,2.10181022647361,29.8456519321152,1.9817029789744,"MM5-1 C 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"WWC"
"60","60","MM5-1","D","5","Cottonwood Creek","353a","Hot","Dry",NA,4.74,16.31,28.78,41.29,57.52,68.2,91.3,NA,NA,0.79092733531757,0.287296753774202,-0.00563749698273955,2,5,NA,22.6,24.1,NA,NA,-3.35554932661452,0.308857679907687,-0.00297090004303236,2.20544066127978,84.6776050780148,3.43634018403063,0.151996826188453,1.81916606442281,27.904688366332,1.86325159299351,"MM5-1 D 5",31.765584182,0.5659270022,12.121334802,0.337535222459312,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"CTC"
"61","61","MM5-1","E","5","Cuyamaca Rancho","CUR11","Hot","Dry",NA,2.44,9.82,17.27,27.46,47.84,64,82,NA,NA,0.0585200208883768,0.321606479877377,-0.00601690430312006,1.1,4.1,NA,22.5,25.5,NA,NA,-3.51671625226322,0.298014113487017,-0.00245075792187139,1.0602662129536,74.5402061255343,3.0616641630242,0.177200776602495,1.31927500175181,27.9781733329291,1.90420702365552,"MM5-1 E 5",NA,NA,NA,NA,1.23,1.7,0.1951,3.1251,0,4,56,6,7,6.5,FALSE,"CUR"
"62","62","MM5-1","F","5","Deep Creek","DPC3","Hot","Dry",3.65,6.8,12.64,19.62,24.09,34.39,37.9,60.4,NA,NA,1.30534284964697,0.173036504184758,-0.0025138345212567,1,3.4,NA,17.1,18.4,NA,NA,-3.32199999888291,0.2779135937858,-0.00228767366434986,3.68895363337003,55.1606736683505,2.14465500145752,0.112704475674597,1.09885804027927,21.0843015064051,1.42753167615185,"MM5-1 F 5",34.40311508,0.4324344866,9.7120012176,0.285729547750286,0.2358,0.26,0.0828,0.5786,0,0,56,6,7,6.5,FALSE,"DPC"
"64","64","MM5-1","H","5","Hauser Creek","HAU11","Hot","Dry",NA,1.59,11.58,20.73,30.76,46.7,63.2,89.5,NA,NA,-0.323536031372512,0.378281103461798,-0.0076518874475195,0,2.5,NA,21.5,25.2,NA,NA,-3.78537110655543,0.270282050853963,-0.00135350800386131,0.723585885660085,77.3022669597883,3.19077837808868,0.19463580472133,0.519315561325238,25.9141259816966,1.81391503002652,"MM5-1 H 5",34.58909073,0.462038146,9.114140127,0.180402106349089,1.6,2.12,0.2706,3.9906,0,4,56,11,11,11,FALSE,"HAU"
"65","65","MM5-1","I","5","Little Jameson","LIJ1","Hot","Dry",1.39,3.37,12,17.42,25.24,38.37,43.4,47.8,NA,NA,0.410618038840831,0.280781582365328,-0.00552796938381499,1.1,2.9,NA,18.2,20.3,NA,NA,-3.38516045487743,0.279976389669028,-0.00223431529455233,1.50774934487051,52.7342764176246,2.13443862803142,0.148110317153769,1.07242837842117,22.2645473024259,1.51372278028606,"MM5-1 I 5",31.109502028,1.2163086002,11.644181276,-0.185519512787625,0,0.53,0.0635,0.5935,0,0,56,11,11,11,FALSE,"LIJ"
"66","66","MM5-1","J","5","Middle Yuba","MYU1","Hot","Dry",1.92,3.44,10.95,17.23,27.44,37.55,54.1,56,NA,NA,0.592271455419078,0.256672975641967,-0.00461863927153692,1.4,4.8,NA,20.4,23.5,NA,NA,-3.39151264655123,0.299703131903441,-0.00269427797189165,1.80809075203352,59.8646781218598,2.41902447374276,0.145825633125081,1.52134946942027,26.3874070619355,1.77614697089395,"MM5-1 J 5",34.949217224,0.4226415286,8.801177123,0.201709920780777,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"MYU"
"67","67","MM5-1","K","5","Mill Creek","MIL11","Hot","Dry",4.75,7.49,17.28,35.4,43.09,58.58,75.1,82.1,NA,NA,1.43679126065662,0.222785362662148,-0.0040662318612811,3.4,7.9,NA,28.5,36,NA,NA,-3.43804255434539,0.343722716726374,-0.00366814452069464,4.20717440921005,84.9013855056922,3.36225879568676,0.125195797991401,2.83876178785706,39.136043852726,2.5926630046335,"MM5-1 K 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"MIL"
"68","68","MM5-1","L","5","North Fork Middle Tule","NMT1","Hot","Dry",2.22,4.97,13.4,19.5,25.78,31.83,46.3,47.5,NA,NA,0.873798002729063,0.23032383501446,-0.00423783990576277,1.4,3.4,NA,15.4,18,NA,NA,-3.22489731317937,0.278791333292748,-0.00246623440474168,2.39599358466075,52.487458605562,2.08714437587089,0.128615677276153,1.22958085370749,20.0643651211705,1.34534173339022,"MM5-1 L 5",33.35003586,0.8466386368,13.130332246,0.163263137881936,0.1314,0.49,0.0697,0.6911,0,0,56,6,7,6.5,FALSE,"NMT"
"69","69","MM5-1","M","5","Paradise Creek","PRD6","Hot","Dry",1.34,3.92,10.83,15.2,26.03,34.84,49.2,63.7,NA,NA,0.437706529350655,0.268625789835932,-0.00484841946226371,0.9,4,NA,17.5,19.4,NA,NA,-3.35313213100258,0.281932847007603,-0.00233295075749865,1.54915021058445,59.8616385537179,2.42968701429723,0.152263722741602,1.15007666406726,22.2155067148083,1.50467357505293,"MM5-1 M 5",32.345461655,0.6309737013,11.156862635,0.185955133147284,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"PRD"
"70","70","MM5-1","N","5","Rainbow Pool","RBW3","Hot","Dry",NA,0.83,5.8,14.06,18.9,32.08,41.6,65.4,NA,NA,-1.00052584089508,0.395462265269122,-0.00776273122914054,0,0.8,NA,8.4,9.5,NA,NA,-3.16781213434596,0.205734235968033,-0.000817264741909522,0.367686045968826,55.6585295646642,2.30378514661231,0.209156715769749,0.0979890459799646,10.2972322680662,0.728517373006159,"MM5-1 N 5",30.911548614,1.1608457534,12.666371006,-0.0719190656228199,NA,NA,NA,NA,NA,NA,NA,11,11,11,TRUE,"RBW"
"71","71","MM5-1","A","6","Redwood Creek","RWD1","Hot","Dry",2.84,6.3,18.89,32.29,47.41,70.51,87.9,106.9,NA,NA,1.03907022794691,0.278286727648379,-0.00539879733036021,2.3,5.1,NA,17.6,18,NA,NA,-3.116549082646,0.297678793661781,-0.00309239302678738,2.82658770995579,100.307897356432,4.06172123526983,0.148715591719734,1.85847659795887,22.0970250178181,1.44561060141852,"MM5-1 A 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"RWD"
"72","72","MM5-1","B","6","Rock Creek","006aN1","Hot","Dry",3.3,5.22,11.69,22.09,28,48.61,55.8,58.6,NA,NA,1.07295290886391,0.218114779037008,-0.00371924203121991,1.5,4.9,NA,20.1,21.4,NA,NA,-3.32772156255452,0.298324308908368,-0.00276496564033523,2.92400107303911,64.4200033412314,2.56233342784134,0.12885297028773,1.5720843950201,25.1330300461171,1.68292468936407,"MM5-1 B 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,TRUE,"RCC"
"73","73","MM5-1","C","6","Wawona","182aC2","Hot","Dry",NA,1.51,9.13,17.47,26.69,44.91,61.9,72.5,NA,NA,-0.428687413538367,0.374114358841939,-0.00747879579212687,1,5.7,NA,20.2,21,NA,NA,-3.37532884558464,0.296215847103553,-0.00263741568628988,0.651363504775082,69.5656438346543,2.8714283470783,0.194623259830894,1.45500162175267,25.3852710609167,1.70930495994028,"MM5-1 C 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"WNA"
"74","74","MM5-1","D","6","West Fork Mojave River","WFM11","Hot","Dry",4.73,8.72,20.39,37.41,48.15,68.02,86.4,88.2,NA,NA,1.48864703113504,0.233431768270873,-0.00443908508712293,3.2,9.4,NA,27.5,30.7,NA,NA,-3.3463065521086,0.34166660938783,-0.00376805170954847,4.43109632619129,93.1393221201349,3.69617607474765,0.126893726179922,2.94740682540446,36.4969893606727,2.39639875251916,"MM5-1 D 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"WFM"
"75","75","MM5-1","E","6","Whitewater Canyon","WWC11","Hot","Dry",1.77,3.41,10.35,16.71,25.51,42.68,50.5,61.8,NA,NA,0.530882363165001,0.261091833328754,-0.00464300916544291,1.8,6,NA,25.5,27.9,NA,NA,-3.46088520709204,0.318073101910268,-0.00301958905543474,1.70043204546648,61.7264844132844,2.50108551532575,0.149659613358124,1.92617552360972,32.034612315792,2.15060262801302,"MM5-1 E 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,11,TRUE,"WWC"
"76","76","MM5-1","F","6","Cottonwood Creek","356a","Hot","Dry",NA,2.48,13.75,23.93,39.78,57.72,74,86.6,NA,NA,0.0733062590004723,0.359179322789845,-0.0074022122860732,1.7,5.5,NA,24.2,28,NA,NA,-3.46943375053687,0.314095965079663,-0.00291089862697823,1.07606003952771,83.9260227425085,3.45208177929087,0.181526227924089,1.79812053029998,31.1421285772486,2.09600057478204,"MM5-1 F 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,TRUE,"CTC"
"77","77","MM5-1","G","6","Cuyamaca Rancho","CUR5","Hot","Dry",2.25,4.37,10.8,17.33,34.58,43.57,57.9,75.8,NA,NA,0.756513279685254,0.247718853188499,-0.0042326126166045,1.6,3.6,NA,23.2,27.5,NA,NA,-3.50599157395878,0.302876381099023,-0.00258408210996972,2.1308336320126,71.0782149021355,2.87280755292179,0.146136150389991,1.45004691889674,28.9603048080297,1.96501842065235,"MM5-1 G 6",NA,NA,NA,NA,2.45,3.51,0.5909,6.5509,7,29,56,6,7,6.5,FALSE,"CUR"
"78","78","MM5-1","H","6","Deep Creek","DPC5","Hot","Dry",4.55,8.24,14.5,20.76,27.98,34.51,46.1,61.2,NA,NA,1.51273329604791,0.161737184443932,-0.00228082702958148,0.9,3.4,NA,20.3,22.6,NA,NA,-3.48228027306535,0.286303794161743,-0.00222749344857368,4.53912061451401,59.1850723393534,2.27691465520164,0.106997335733976,1.09832334994511,24.8553137787317,1.69692788777047,"MM5-1 H 6",31.062141418,1.1741734588,13.441625922,-0.0197181808052451,0.34,1.14,0.1675,1.6475,0,6,56,6,7,6.5,FALSE,"DPC"
"79","79","MM5-1","I","6","Grade Road Palomar","GRP7","Hot","Dry",NA,1.68,10.62,19.55,29.9,48.95,72.7,80.4,NA,NA,-0.325886384195797,0.377250365286775,-0.00760584119938874,1.1,4.4,NA,25.4,29.6,NA,NA,-3.61400305511814,0.306391500588655,-0.00249253546245179,0.72188720056747,77.258570286083,3.18902846189648,0.194710176501445,1.3972199367288,31.7468535846258,2.16783097484979,"MM5-1 I 6",32.500183868,1.0389360382,14.170271358,0.110302982909943,2.11,4.26,0.6211,6.9911,7,4,56,6,7,6.5,FALSE,"GRP"
"80","80","MM5-1","J","6","Hauser Creek","HAU1","Hot","Dry",NA,2.22,14.8,28.54,38.81,58.83,58.7,72.2,NA,NA,0.0139228918071314,0.372951129364116,-0.00809178952120109,1.9,5.5,NA,27.3,36.6,NA,NA,-3.60852065853781,0.325646675208303,-0.0029604684233118,1.0140202666536,73.9862475736718,3.04050947112576,0.178748180855289,1.92091652561604,37.1496322505164,2.51633683749289,"MM5-1 J 6",33.330661774,0.9422031112,12.857881656,0.0747963445999247,NA,NA,NA,NA,NA,NA,NA,12,17,14.5,TRUE,"HAU"
"81","81","MM5-1","K","6","Little Jameson","LIJ7","Hot","Dry",NA,2.51,11.59,18.23,30.03,39,50.6,78.5,NA,NA,0.201000935593394,0.306580437414213,-0.00581039033998261,0,2,NA,19.5,22.9,NA,NA,-3.73305597116536,0.261422147745684,-0.00122722081341969,1.22262591570352,67.5012825004407,2.76161069103072,0.16713106925463,0.4282554370875,23.3290572419354,1.63577155748913,"MM5-1 K 6",32.52365036,1.0220154674,12.420300436,-0.0111472576737657,1.12,1.08,0.2196,2.4196,0,0,56,6,7,6.5,FALSE,"LIJ"
"82","82","MM5-1","M","6","Mill Creek","MIL7","Hot","Dry",5.72,9.82,20.26,35.11,49.66,66.22,72.9,79.7,NA,NA,1.65803119964658,0.210618651434247,-0.00393008698845124,5.4,8.5,NA,23,24.5,NA,NA,-3.06566086303181,0.338456575826541,-0.00414712476146722,5.24896649771575,85.5540832605573,3.34604653178506,0.116296563711417,3.43524062387697,30.2214728923685,1.91330230489225,"MM5-1 M 6",35.913941192,0.079589514,3.059811555,0.198960539909927,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"MIL"
"83","83","MM5-1","A","7","Paradise Creek","PRD3","Hot","Dry",NA,1.69,7.91,13.85,18.03,28.34,33.9,60.7,NA,NA,-0.131290075760221,0.296678890463055,-0.0053281751091735,0,0.9,NA,11.5,13.5,NA,NA,-3.40253799117212,0.223285573471179,-0.000854626538120471,0.876963351680972,50.399156179613,2.06342470116383,0.168802687842891,0.157577765016503,13.8502794507007,0.978050120406014,"MM5-1 A 7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"PRD"
"84","84","MM5-1","B","7","Rainbow Pool","RBW1","Hot","Dry",NA,3.18,11.25,20.83,34.5,46.09,72.7,84.5,NA,NA,0.329266477030873,0.308378786448349,-0.00582853867778123,1.2,3.2,NA,19.1,22,NA,NA,-3.41185651345251,0.286163492005272,-0.00233847422420767,1.38994819551008,79.2905594805363,3.24585880354276,0.1684938581816,1.17516342541791,23.8271548865426,1.61799939008033,"MM5-1 B 7",33.415467836,0.3509428042,11.003403732,0.542359271911404,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"RBW"
"85","85","MM5-1","C","7","Redwood Creek","RWD4","Hot","Dry",2.78,6.03,14.75,25.32,40.12,54.52,68.1,99.7,NA,NA,1.02087370833133,0.250375825890213,-0.00445954156182943,1.5,3.9,NA,21,19.9,NA,NA,-3.32931283173615,0.292898809962587,-0.00263304144488353,2.77561878612395,86.5911477254104,3.4923137058036,0.143346828406307,1.4327394305429,24.0330624358062,1.61430878609023,"MM5-1 C 7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"RWD"
"86","86","MM5-1","D","7","Rock Creek","001aN1","Hot","Dry",0.8,2.84,12.15,20.41,32.97,46.08,54.3,61.6,NA,NA,-0.0296158666832256,0.354205678072867,-0.00747871115885972,1.4,3.6,NA,24.2,28.2,NA,NA,-3.55531331648454,0.302811372458517,-0.00250246372286601,0.970818385617925,64.3014884541268,2.6387779195212,0.174716610260234,1.38516427267916,29.7832771254225,2.02843663233881,"MM5-1 D 7",33.035531427,0.7306922346,8.7219854795,-0.152859200135883,NA,NA,NA,NA,NA,NA,NA,9,9,9,TRUE,"RCC"
"87","87","MM5-1","E","7","Wawona","192aC2","Hot","Dry",1.66,3.86,10.47,14.89,23.61,30.25,38.9,50.1,NA,NA,0.584751051057524,0.240916898657147,-0.00425800261486124,0.6,3.4,NA,19.5,22.6,NA,NA,-3.52646645694219,0.281411239613326,-0.00203912603198831,1.79454418015046,50.1063182377372,2.01299058573278,0.138724835900478,0.950756396958649,24.4745994144137,1.68027450124679,"MM5-1 E 7",34.159054566,0.5967318426,8.8676072676,-0.00847918432787953,0.1007,0.1298,0.039,0.2695,0,0,56,9,9,9,FALSE,"WNA"
"88","88","MM5-1","F","7","West Fork Mojave River","WFM3","Hot","Dry",1.39,3.68,12.16,20.16,33.37,40.28,58.1,79.3,NA,NA,0.419890467784357,0.294338709881255,-0.00558796733154431,2.2,4.8,NA,24.2,30.3,NA,NA,-3.46747389410793,0.317002862840253,-0.00298337910474389,1.52179486092671,71.1898549753798,2.90283583810221,0.160227493924191,1.88457683888418,31.8708923210156,2.1418796772951,"MM5-1 F 7",31.597278594,1.1070183856,14.654555168,0.103847392601232,0.4293,1.02,0.1528,1.6021,0,2,56,6,7,6.5,FALSE,"WFM"
"89","89","MM5-1","G","7","Whitewater Canyon","WWC1","Hot","Dry",3.89,6.1,15.3,27.83,36.55,47.39,65,68.4,NA,NA,1.24971100122546,0.221681027414993,-0.00396620333985648,1.9,4.2,NA,26,30.4,NA,NA,-3.53452362280732,0.313957367819438,-0.00280192804144804,3.4893343983676,72.6404940361205,2.8812983182397,0.126492147258437,1.69930525286212,32.2981530593051,2.1856319861745,"MM5-1 G 7",31.333041762,1.2133307896,12.90724649,-0.0809901281894589,0.186,4.61,0.3006,5.0966,0,3,56,6,7,6.5,FALSE,"WWC"
"90","90","MM5-1","H","7","Cottonwood Creek","347a","Hot","Dry",1.24,3.17,7.16,11.94,18.51,24.9,34.1,40.5,NA,NA,0.316152549844642,0.241449892576362,-0.00410364021765945,0.4,2,NA,20,24.5,NA,NA,-3.66410464182412,0.271324529185574,-0.00157522335983326,1.37183951356917,42.4044456215098,1.70969192116419,0.142962527352535,0.637503463007587,24.3598220890628,1.69445133043252,"MM5-1 H 7",31.620477294,0.9940018336,8.6561367774,-0.354669736836941,0.0225,0.23,0.0337,0.2862,0,0,56,6,7,6.5,FALSE,"CTC"
"91","91","MM5-1","I","7","Cuyamaca Rancho","CUR3","Hot","Dry",3.28,5.16,12.25,22.19,29.25,34.52,42.9,53.6,NA,NA,1.10944857206244,0.206069981887619,-0.00353982964741656,0.9,2.9,NA,22.8,26.4,NA,NA,-3.60369219047456,0.290142154707468,-0.00212189850508997,3.03268562569251,55.4890808776633,2.18568313549878,0.121114070349621,1.04520038318397,27.5475221377902,1.89302298247187,"MM5-1 I 7",34.74128189,0.5111628238,8.0624860386,-0.00597414884722047,0.1701,0.54,0.1021,0.8122,0,0,56,6,7,6.5,FALSE,"CUR"
"92","92","MM5-1","J","7","Deep Creek","DPC3","Hot","Dry",NA,4.12,10,15.4,22.22,34.3,40.1,47.1,NA,NA,0.734640881998063,0.224168558761294,-0.00381722228819531,0.8,1.6,NA,11.5,14,NA,NA,-3.1901796944809,0.245369092678018,-0.00172582676963063,2.08473319284057,50.1975516837671,2.00470077045527,0.132555223844607,0.619845775853679,14.7642174436503,1.01031226198548,"MM5-1 J 7",31.36693001,0.739317643,5.909533891,-0.549545799349402,0.0692,0.0686,0.0355,0.1733,0,0,56,6,7,6.5,FALSE,"DPC"
"93","93","MM5-1","L","7","Hauser Creek","HAU5","Hot","Dry",3.8,7.87,18.12,34.5,52.08,72.88,81.6,91.2,NA,NA,1.29327988520793,0.254312565129185,-0.0049535050907269,3.6,7.1,NA,27.5,31.1,NA,NA,-3.35562015844808,0.337660146994586,-0.00365742017721156,3.6447212401389,94.0251703446149,3.76585204601983,0.135428442951739,2.77200959777016,35.4909253118487,2.33706540814847,"MM5-1 L 7",30.840630722,1.1595955032,13.936073442,0.0242912130297919,3.51,6.29,0.6241,10.4241,81,37,56,6,7,6.5,FALSE,"HAU"
"97","97","MM5-2","A","1","Hauser Creek","HAU12","Hot","Dry",4.01,7.07,16.36,28.13,42.43,61.29,87.7,91.9,NA,NA,1.29225457835719,0.23206841204484,-0.00405914286645021,2.3,5.6,NA,14,NA,NA,NA,-3.16549111387834,0.30025352624129,-0.0030743210530912,3.6409861975919,92.1880190008499,3.68945970013575,0.134648983250034,1.85862302150577,23.2385821561161,1.52713993818645,"MM5-2 A 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,TRUE,"HAU"
"98","98","MM5-2","B","1","Little Jameson","LIJ2","Hot","Dry",NA,NA,3.02,8.13,10.72,15.66,23.1,28.5,NA,NA,-0.45068262080851,0.258124635333477,-0.00407261113517456,0,0.5,NA,4.3,4.5,NA,NA,-2.70656015387522,0.168630241859728,-0.000681519395601776,0.637193041901755,29.9187272370968,1.2200639247998,0.160381968089287,-0.036136071736963,5.46263548623658,0.39276939699811,"MM5-2 B 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,TRUE,"LIJ"
"99","99","MM5-2","C","1","Middle Yuba","MYU6","Hot","Dry",NA,1.87,9.49,15.81,27.69,35.78,54.2,64.2,NA,NA,-0.147078820731838,0.333926105163716,-0.00648662488094243,0,1,NA,8.5,8,NA,NA,-3.08079203617501,0.204667436406435,-0.000933100719186194,0.863225934634854,62.2309068964325,2.55698670674157,0.178247108021098,0.137563022711328,9.66736095224688,0.680699852109682,"MM5-2 C 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,11,TRUE,"MYU"
"100","100","MM5-2","D","1","Mill Creek","MIL12","Hot","Dry",4.93,7.45,21.15,26.5,46.42,44.83,51.2,51.7,NA,NA,1.51047574905466,0.206193309705825,-0.00405457507914424,3.3,6.4,NA,18.5,NA,NA,NA,-3.25302866276982,0.3221372533947,-0.00345390926102026,4.52888489457528,61.7861936885387,2.38572119974847,0.108883507806363,2.40459118246137,29.3871369621952,1.92732469855242,"MM5-2 D 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"MIL"
"101","101","MM5-2","E","1","North Fork Middle Tule","NMT7","Hot","Dry",NA,1.39,9.93,18.7,22.97,33.25,55.9,59.6,NA,NA,-0.39128224750851,0.361388925021439,-0.00727877328975772,0,1.5,NA,8.4,NA,NA,NA,-3.23930256458751,0.220139010350316,-0.0010446095854471,0.676189276364365,59.7087477479431,2.45968993631578,0.186698366067253,0.222830729520217,12.2121511082136,0.856380027049524,"MM5-2 E 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,TRUE,"NMT"
"102","102","MM5-2","F","1","Paradise Creek","PRD2","Hot","Dry",NA,NA,1.29,4.35,8.96,11.04,12.1,47.6,NA,NA,-1.26956295030443,0.279837559277943,-0.0036488739977669,0,0,NA,2.1,1.5,NA,NA,-2.21432202256306,0.123107543543311,-0.000395379456581783,0.28095438597826,28.3545369152094,1.16973260538463,0.192264583331538,-0.2100285277736,2.39414595427635,0.186012463003568,"MM5-2 F 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,17,14.5,TRUE,"PRD"
"103","103","MM5-2","G","1","Rainbow Pool","RBW4","Hot","Dry",NA,0.51,4.48,9.54,14.07,20.46,28,64.3,NA,NA,-1.38488170671761,0.392299734547144,-0.00732046947187279,0,0,NA,7.2,7.5,NA,NA,-3.0998428250737,0.181503421334938,-0.000349956286228188,0.250353413167131,45.318779569468,1.87785108984587,0.216608467222197,-0.109009959175575,7.93928175401832,0.57487797951385,"MM5-2 G 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,11,TRUE,"RBW"
"104","104","MM5-2","H","1","Redwood Creek","RWD2","Hot","Dry",NA,0.29,7.25,12.57,19.31,31.94,42.7,41.2,NA,NA,-2.01727883625403,0.520016587389959,-0.0114961089913662,0,1.5,NA,13.4,12.5,NA,NA,-3.37218517565125,0.232241846302368,-0.0011174137784563,0.133016933907289,46.5888145907387,1.93565823570131,0.244109971597171,0.287875072419845,14.697122552178,1.02923196283987,"MM5-2 H 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,TRUE,"RWD"
"105","105","MM5-2","I","1","Rock Creek","013aN1","Hot","Dry",NA,NA,6.39,15.7,21.43,30.96,40.4,55.5,NA,NA,0.123234910986814,0.277350463510669,-0.00489210468191673,0,2.4,NA,12.4,12.6,NA,NA,-3.31549802265428,0.238333440786222,-0.00135465965095895,1.13115010932813,52.5515051132446,2.14251479182985,0.159939951144668,0.411529448252352,14.9747718288425,1.04023159861359,"MM5-2 I 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,17,14.5,TRUE,"RCC"
